customer_id,signup_date,age,monthly_fee,signup_year_month,country_DE,country_ES,country_FR,country_IT,country_NL,gender_F,gender_M,gender_X,plan_type_basic,plan_type_gold,plan_type_premium
C100603,2020-04-18,64.0,11.08,2020-04,False,False,False,True,False,False,False,False,False,True,False
C100604,2020-03-07,56.0,17.07,2020-03,False,False,False,False,False,False,False,False,False,False,False
C100605,2019-07-12,33.0,30.54,2019-07,False,False,True,False,False,False,False,True,False,False,True
C100606,2020-07-04,39.0,28.83,2020-07,True,False,False,False,False,False,False,True,False,True,False
C100607,2023-06-24,71.0,48.98,2023-06,False,False,True,False,False,False,False,True,False,False,False
C100608,2022-05-08,38.0,45.67,2022-05,False,False,False,False,True,False,False,False,False,False,True
C100609,2022-01-07,33.0,28.45,2022-01,False,False,False,False,True,False,False,False,False,False,True
C100610,2023-10-24,76.0,23.35,2023-10,False,False,False,True,False,False,True,False,False,False,False
C100611,2019-12-23,48.0,22.41,2019-12,True,False,False,False,False,True,False,False,False,False,True
C100612,2019-01-23,59.0,47.57,2019-01,False,False,False,True,False,False,True,False,False,True,False
C100613,2023-11-21,49.0,7.86,2023-11,False,False,False,False,False,False,False,False,False,True,False
C100614,2020-05-06,76.0,5.71,2020-05,False,False,False,True,False,False,False,True,False,False,False
C100615,2023-11-17,51.0,48.75,2023-11,False,False,False,False,False,True,False,False,False,False,False
C100616,2022-01-28,26.0,31.24,2022-01,False,False,False,False,True,False,False,False,False,False,True
C100617,2021-03-12,28.0,12.2,2021-03,False,False,False,True,False,False,False,False,True,False,False
C100618,2022-04-18,27.0,17.96,2022-04,False,True,False,False,False,False,False,False,False,False,False
C100619,2022-05-31,34.0,56.29,2022-05,False,False,True,False,False,True,False,False,True,False,False
C100620,2021-01-31,65.0,52.27,2021-01,True,False,False,False,False,True,False,False,False,False,True
C100621,2023-08-10,69.0,44.04,2023-08,False,False,False,True,False,False,False,False,False,False,True
C100622,2020-03-17,42.0,31.52,2020-03,False,False,True,False,False,False,False,False,True,False,False
C100623,2023-06-20,38.0,33.62,2023-06,False,False,False,False,True,False,True,False,False,False,False
C100624,2021-02-07,,58.64,2021-02,False,False,False,False,False,True,False,False,True,False,False
C100625,2021-10-12,,58.12,2021-10,False,False,False,True,False,True,False,False,False,False,False
C100626,2022-10-09,68.0,16.84,2022-10,True,False,False,False,False,True,False,False,False,True,False
C100627,2020-05-30,53.0,49.61,2020-05,False,False,True,False,False,False,False,False,False,False,False
C100628,2021-11-05,32.0,15.85,2021-11,True,False,False,False,False,False,False,False,False,True,False
C100629,2021-03-02,56.0,16.74,2021-03,False,False,False,True,False,False,False,True,False,False,True
C100630,2019-02-12,18.0,42.19,2019-02,False,False,False,True,False,False,False,False,False,False,False
C100631,2023-11-18,40.0,27.28,2023-11,False,False,False,False,False,True,False,False,True,False,False
C100632,2019-09-15,56.0,56.23,2019-09,False,True,False,False,False,False,False,False,False,False,False
C100633,2020-05-11,74.0,9.9,2020-05,False,False,False,False,False,False,True,False,True,False,False
C100634,2021-06-14,51.0,33.13,2021-06,False,False,False,False,True,True,False,False,False,False,False
C100635,2019-06-09,58.0,55.52,2019-06,False,False,True,False,False,False,True,False,False,False,False
C100636,2023-02-07,30.0,54.73,2023-02,False,False,False,False,True,True,False,False,True,False,False
C100637,2021-01-05,23.0,13.61,2021-01,False,False,True,False,False,False,False,False,False,False,False
C100638,2023-08-15,69.0,25.17,2023-08,False,False,True,False,False,False,False,False,True,False,False
C100639,2020-11-20,20.0,39.05,2020-11,False,False,False,True,False,False,False,True,False,False,True
C100640,2023-08-26,,13.77,2023-08,False,False,True,False,False,False,True,False,False,False,False
C100641,2020-01-15,66.0,58.24,2020-01,False,False,False,True,False,False,False,False,False,False,True
C100642,2023-04-18,64.0,55.31,2023-04,False,False,False,True,False,False,False,False,False,False,False
C100643,2021-08-14,72.0,14.18,2021-08,False,True,False,False,False,False,False,False,False,False,False
C100644,2020-11-21,,11.66,2020-11,False,False,True,False,False,False,True,False,False,True,False
C100645,2022-12-21,,9.7,2022-12,False,True,False,False,False,False,False,True,False,False,True
C100646,2023-06-25,32.0,55.02,2023-06,False,True,False,False,False,False,False,False,False,False,True
C100647,2022-07-15,49.0,15.65,2022-07,False,True,False,False,False,True,False,False,False,True,False
C100648,2023-05-20,35.0,27.9,2023-05,False,True,False,False,False,False,False,False,False,False,False
C100649,2022-12-11,60.0,29.69,2022-12,True,False,False,False,False,False,False,False,False,False,True
C100650,2022-06-04,52.0,37.95,2022-06,False,True,False,False,False,False,False,False,True,False,False
C100651,2021-02-12,75.0,8.95,2021-02,True,False,False,False,False,True,False,False,False,True,False
C100652,2023-04-29,50.0,17.47,2023-04,False,False,False,True,False,False,False,True,False,False,True
C100653,2019-10-12,31.0,56.23,2019-10,False,False,False,True,False,False,False,True,False,False,False
C100654,2020-02-01,51.0,54.96,2020-02,False,True,False,False,False,True,False,False,False,False,True
C100655,2019-01-12,78.0,47.97,2019-01,False,True,False,False,False,False,False,False,False,False,False
C100656,2023-06-19,21.0,6.07,2023-06,False,False,False,False,False,False,False,False,True,False,False
C100657,2022-08-18,76.0,22.99,2022-08,False,False,False,False,True,True,False,False,False,True,False
C100658,2022-06-30,46.0,39.54,2022-06,False,False,False,False,False,False,True,False,False,False,False
C100659,2020-05-13,23.0,20.14,2020-05,False,False,False,False,True,False,False,False,False,False,False
C100660,2021-01-23,66.0,55.03,2021-01,True,False,False,False,False,False,False,True,False,False,False
C100661,2019-02-04,57.0,39.86,2019-02,True,False,False,False,False,True,False,False,False,False,False
C100662,2020-12-27,,8.95,2020-12,False,True,False,False,False,False,False,True,False,False,False
C100663,2021-04-28,44.0,55.0,2021-04,False,False,True,False,False,False,False,False,False,False,False
C100664,2019-03-31,23.0,57.68,2019-03,False,True,False,False,False,False,False,True,False,True,False
C100665,2021-02-14,30.0,9.27,2021-02,False,False,True,False,False,True,False,False,False,False,True
C100666,2020-08-27,,34.28,2020-08,False,True,False,False,False,False,False,False,False,False,False
C100667,2021-08-27,79.0,21.69,2021-08,False,False,False,True,False,False,True,False,False,True,False
C100668,2023-06-14,36.0,26.61,2023-06,False,False,False,True,False,True,False,False,False,False,True
C100669,2021-10-18,60.0,14.88,2021-10,False,True,False,False,False,False,False,False,False,False,True
C100670,2020-02-22,37.0,36.79,2020-02,False,False,False,False,True,True,False,False,False,False,False
C100671,2019-04-25,61.0,57.69,2019-04,False,True,False,False,False,False,False,False,False,True,False
C100672,2020-09-08,40.0,32.67,2020-09,False,False,False,False,True,True,False,False,False,False,False
C100673,2022-04-05,19.0,9.56,2022-04,True,False,False,False,False,False,True,False,False,False,False
C100674,2021-04-05,39.0,39.1,2021-04,False,False,False,False,False,False,True,False,False,False,True
C100675,2023-03-05,74.0,23.71,2023-03,False,False,False,True,False,False,False,False,False,False,False
C100676,2023-07-08,24.0,52.08,2023-07,False,False,True,False,False,False,False,True,False,False,True
C100677,2023-02-25,73.0,28.91,2023-02,True,False,False,False,False,False,False,False,False,True,False
C100678,2022-01-03,33.0,15.61,2022-01,False,True,False,False,False,False,False,False,True,False,False
C100679,2020-02-17,68.0,15.51,2020-02,True,False,False,False,False,False,False,True,False,False,False
C100680,2022-10-31,29.0,47.28,2022-10,True,False,False,False,False,False,True,False,False,False,False
C100681,2022-12-14,70.0,19.61,2022-12,False,False,False,True,False,False,True,False,False,False,True
C100682,2020-12-29,22.0,47.2,2020-12,False,True,False,False,False,True,False,False,False,True,False
C100683,2022-07-24,44.0,16.32,2022-07,False,False,False,True,False,False,False,False,False,False,False
C100684,2021-10-17,29.0,22.69,2021-10,False,False,False,False,False,False,False,False,False,True,False
C100685,2021-01-30,34.0,30.6,2021-01,False,True,False,False,False,False,False,False,False,False,False
C100686,2020-11-06,23.0,56.88,2020-11,False,True,False,False,False,True,False,False,False,False,False
C100687,2022-11-18,22.0,56.25,2022-11,True,False,False,False,False,False,False,False,False,True,False
C100688,2020-04-01,74.0,16.38,2020-04,False,False,False,True,False,False,False,True,True,False,False
C100689,2021-07-08,45.0,24.7,2021-07,False,False,True,False,False,True,False,False,False,False,True
C100690,2019-07-11,76.0,13.22,2019-07,False,False,False,False,False,False,False,True,False,True,False
C100691,2021-01-08,50.0,33.05,2021-01,False,False,False,False,True,True,False,False,False,True,False
C100692,2023-09-09,79.0,30.33,2023-09,False,True,False,False,False,False,False,False,True,False,False
C100693,2022-01-27,67.0,54.54,2022-01,True,False,False,False,False,False,False,True,False,False,False
C100694,2023-04-21,36.0,56.15,2023-04,False,False,False,False,True,False,False,True,False,False,True
C100695,2021-09-04,64.0,26.1,2021-09,False,False,False,True,False,False,False,True,False,True,False
C100696,2021-10-05,56.0,32.05,2021-10,True,False,False,False,False,True,False,False,False,False,False
C100697,2019-04-06,50.0,54.29,2019-04,False,False,True,False,False,False,False,False,False,True,False
C100698,2023-08-15,30.0,49.37,2023-08,False,False,False,True,False,False,False,False,False,False,True
C100699,2020-10-24,71.0,5.2,2020-10,True,False,False,False,False,False,False,True,False,True,False
C100700,2022-04-28,24.0,22.6,2022-04,False,False,False,False,False,False,False,False,True,False,False
C100701,2023-10-26,31.0,28.2,2023-10,False,True,False,False,False,False,False,False,False,True,False
C100702,2019-06-02,36.0,17.63,2019-06,True,False,False,False,False,False,False,False,False,True,False
C100703,2023-12-09,71.0,15.98,2023-12,False,False,False,False,True,False,False,True,False,False,False
C100704,2022-10-24,37.0,7.08,2022-10,False,False,True,False,False,False,False,True,True,False,False
C100705,2023-09-15,46.0,40.39,2023-09,False,True,False,False,False,True,False,False,True,False,False
C100706,2023-03-29,41.0,19.44,2023-03,True,False,False,False,False,False,False,False,False,True,False
C100707,2019-10-06,,7.88,2019-10,True,False,False,False,False,False,False,False,False,False,False
C100708,2019-08-05,74.0,17.7,2019-08,False,False,False,True,False,False,False,True,False,True,False
C100709,2021-05-16,25.0,49.11,2021-05,False,True,False,False,False,False,False,False,False,True,False
C100710,2021-05-22,79.0,51.83,2021-05,False,True,False,False,False,False,False,True,False,False,True
C100711,2023-12-27,46.0,31.57,2023-12,False,False,False,True,False,False,False,False,False,False,True
C100712,2022-07-20,34.0,27.88,2022-07,False,False,False,True,False,False,False,False,False,False,False
C100713,2019-03-03,23.0,58.78,2019-03,True,False,False,False,False,False,False,True,False,False,False
C100714,2020-08-18,75.0,16.03,2020-08,False,False,True,False,False,False,True,False,False,False,True
C100715,2020-12-29,45.0,16.84,2020-12,False,False,False,False,False,False,False,False,False,False,False
C100716,2022-09-27,79.0,21.05,2022-09,False,False,False,True,False,False,False,False,True,False,False
C100717,2020-02-01,58.0,14.5,2020-02,False,True,False,False,False,False,False,False,False,False,True
C100718,2020-11-29,58.0,25.87,2020-11,False,False,True,False,False,False,True,False,False,False,True
C100719,2021-08-11,66.0,55.1,2021-08,False,False,True,False,False,True,False,False,False,False,False
C100720,2019-06-26,66.0,38.84,2019-06,False,False,False,True,False,False,True,False,False,False,False
C100721,2023-06-24,20.0,27.66,2023-06,False,False,False,False,True,False,True,False,False,False,True
C100722,2020-01-31,27.0,56.39,2020-01,False,False,False,True,False,False,False,False,False,False,True
C100723,2020-03-20,52.0,7.67,2020-03,False,False,False,False,True,False,False,False,False,False,False
C100724,2022-10-06,19.0,16.57,2022-10,False,False,False,True,False,False,True,False,False,False,False
C100725,2019-03-17,41.0,36.12,2019-03,True,False,False,False,False,True,False,False,False,False,False
C100726,2019-09-22,55.0,38.86,2019-09,False,True,False,False,False,False,False,True,True,False,False
C100727,2020-03-30,39.0,7.18,2020-03,True,False,False,False,False,False,True,False,True,False,False
C100728,2023-12-25,43.0,27.17,2023-12,False,False,True,False,False,False,True,False,False,True,False
C100729,2020-12-18,60.0,40.7,2020-12,False,False,False,False,True,True,False,False,False,False,True
C100730,2021-01-04,72.0,43.39,2021-01,False,True,False,False,False,False,False,False,False,False,False
C100731,2022-08-11,56.0,40.1,2022-08,False,True,False,False,False,False,True,False,False,False,True
C100732,2023-05-07,46.0,22.63,2023-05,True,False,False,False,False,False,True,False,False,False,False
C100733,2021-04-30,37.0,10.14,2021-04,False,False,True,False,False,False,False,False,False,False,False
C100734,2023-03-10,58.0,28.49,2023-03,False,False,True,False,False,True,False,False,False,False,False
C100735,2022-10-22,71.0,12.08,2022-10,False,False,True,False,False,False,True,False,False,False,True
C100736,2019-05-24,37.0,57.12,2019-05,False,False,False,True,False,False,False,False,False,False,False
C100737,2021-06-03,36.0,31.13,2021-06,False,False,True,False,False,False,True,False,False,False,True
C100738,2021-12-28,47.0,22.45,2021-12,False,False,False,True,False,False,False,True,False,False,False
C100739,2022-01-27,70.0,47.15,2022-01,True,False,False,False,False,False,False,False,False,True,False
C100740,2020-01-31,51.0,32.39,2020-01,True,False,False,False,False,False,False,True,True,False,False
C100741,2021-11-14,39.0,22.05,2021-11,False,False,True,False,False,False,True,False,False,False,False
C100742,2021-08-05,23.0,49.66,2021-08,False,True,False,False,False,True,False,False,False,True,False
C100743,2021-06-09,44.0,52.69,2021-06,False,False,False,True,False,False,False,False,False,False,False
C100744,2023-01-02,27.0,42.02,2023-01,False,True,False,False,False,False,False,True,False,False,False
C100745,2023-02-16,65.0,7.58,2023-02,False,True,False,False,False,False,False,False,False,True,False
C100746,2023-05-08,76.0,36.15,2023-05,False,False,False,True,False,True,False,False,False,False,False
C100747,2022-03-20,76.0,46.98,2022-03,True,False,False,False,False,False,False,True,False,False,True
C100748,2022-03-13,19.0,12.51,2022-03,False,False,True,False,False,False,False,False,False,True,False
C100749,2020-07-22,46.0,17.58,2020-07,False,False,False,False,True,False,True,False,False,False,True
C100750,2021-11-28,,53.54,2021-11,False,False,False,True,False,False,False,False,False,False,True
C100751,2019-04-19,43.0,6.11,2019-04,False,False,True,False,False,False,False,True,False,True,False
C100752,2023-09-13,27.0,46.4,2023-09,False,False,False,False,False,False,False,True,True,False,False
C100753,2021-12-01,70.0,31.06,2021-12,False,False,False,True,False,False,True,False,False,True,False
C100754,2022-04-24,76.0,29.57,2022-04,False,False,True,False,False,False,False,False,True,False,False
C100755,2021-07-23,39.0,5.39,2021-07,False,False,False,True,False,False,False,False,False,False,False
C100756,2020-02-02,68.0,50.07,2020-02,False,True,False,False,False,False,True,False,False,False,False
C100757,2022-05-31,65.0,24.79,2022-05,False,True,False,False,False,False,False,False,False,True,False
C100758,2020-09-25,38.0,34.74,2020-09,False,False,True,False,False,False,True,False,False,False,False
C100759,2022-03-02,39.0,42.25,2022-03,False,False,True,False,False,True,False,False,False,False,False
C100760,2022-04-01,47.0,43.64,2022-04,False,False,False,True,False,False,False,True,False,False,True
C100761,2022-05-23,42.0,57.58,2022-05,False,True,False,False,False,True,False,False,False,False,True
C100762,2021-01-02,45.0,34.22,2021-01,False,False,False,False,True,False,False,False,True,False,False
C100763,2019-08-23,,26.98,2019-08,False,False,False,True,False,False,False,False,False,False,False
C100764,2020-10-19,62.0,57.45,2020-10,True,False,False,False,False,False,False,False,True,False,False
C100765,2021-01-20,24.0,40.32,2021-01,False,False,False,True,False,False,True,False,False,False,True
C100766,2020-08-10,66.0,21.4,2020-08,False,False,True,False,False,False,False,False,False,False,True
C100767,2021-10-29,26.0,11.96,2021-10,False,True,False,False,False,True,False,False,False,False,False
C100768,2022-02-01,53.0,51.34,2022-02,False,False,False,True,False,True,False,False,False,False,False
C100769,2021-08-11,18.0,24.92,2021-08,False,False,True,False,False,True,False,False,False,False,False
C100770,2020-05-06,27.0,41.33,2020-05,False,True,False,False,False,True,False,False,False,False,False
C100771,2021-01-07,53.0,30.89,2021-01,True,False,False,False,False,False,False,False,False,False,False
C100772,2022-06-30,63.0,15.94,2022-06,True,False,False,False,False,True,False,False,True,False,False
C100773,2022-07-06,49.0,38.09,2022-07,False,False,True,False,False,False,False,False,False,False,False
C100774,2023-03-23,49.0,8.34,2023-03,False,False,True,False,False,False,False,False,False,False,False
C100775,2022-04-12,23.0,27.73,2022-04,False,False,False,False,False,True,False,False,False,False,False
C100776,2023-04-08,65.0,35.06,2023-04,False,True,False,False,False,False,True,False,True,False,False
C100777,2022-06-04,55.0,28.98,2022-06,False,False,True,False,False,False,False,True,True,False,False
C100778,2019-06-19,34.0,46.18,2019-06,False,True,False,False,False,False,False,True,True,False,False
C100779,2022-11-17,44.0,50.54,2022-11,True,False,False,False,False,False,False,True,True,False,False
C100780,2021-03-08,71.0,47.42,2021-03,False,False,False,False,False,False,False,False,False,True,False
C100781,2021-03-05,67.0,7.13,2021-03,False,False,False,True,False,True,False,False,False,False,False
C100782,2020-09-25,52.0,15.68,2020-09,False,False,False,True,False,False,False,False,False,False,True
C100783,2022-05-02,42.0,34.51,2022-05,True,False,False,False,False,False,False,False,False,False,False
C100784,2023-03-21,45.0,56.42,2023-03,False,True,False,False,False,False,True,False,False,True,False
C100785,2019-01-29,32.0,50.92,2019-01,False,True,False,False,False,False,True,False,True,False,False
C100786,2022-04-03,21.0,51.34,2022-04,False,False,False,False,True,False,False,True,False,True,False
C100787,2022-12-16,44.0,21.68,2022-12,True,False,False,False,False,False,False,True,False,False,False
C100788,2019-12-05,43.0,28.62,2019-12,False,False,True,False,False,False,False,True,False,False,False
C100789,2023-07-30,36.0,30.89,2023-07,False,False,False,False,False,True,False,False,False,False,False
C100790,2023-02-28,34.0,13.66,2023-02,False,True,False,False,False,False,False,False,False,False,False
C100791,2022-10-20,60.0,6.71,2022-10,False,False,True,False,False,False,False,False,False,False,True
C100792,2022-09-27,58.0,57.08,2022-09,True,False,False,False,False,False,False,False,False,False,True
C100793,2020-05-14,59.0,18.24,2020-05,False,False,False,False,False,False,False,False,False,False,False
C100794,2023-08-08,67.0,18.2,2023-08,True,False,False,False,False,False,False,True,True,False,False
C100795,2020-05-25,57.0,9.59,2020-05,False,False,False,True,False,False,True,False,False,True,False
C100796,2022-09-12,56.0,56.07,2022-09,False,False,False,True,False,False,False,True,False,False,True
C100797,2019-08-05,40.0,36.89,2019-08,False,False,True,False,False,False,False,False,False,False,True
C100798,2022-08-17,69.0,41.69,2022-08,False,False,False,True,False,False,False,True,True,False,False
C100799,2022-01-03,64.0,55.14,2022-01,True,False,False,False,False,False,False,False,True,False,False
C100800,2021-12-29,,24.01,2021-12,False,False,True,False,False,False,False,False,False,False,False
C100801,2022-06-29,60.0,39.18,2022-06,False,False,False,True,False,False,True,False,False,True,False
C100802,2022-09-12,65.0,7.13,2022-09,False,False,False,False,True,False,False,False,True,False,False
C100803,2023-12-16,51.0,15.27,2023-12,False,False,False,True,False,True,False,False,False,False,True
C100804,2020-03-20,57.0,50.72,2020-03,False,True,False,False,False,False,False,True,False,False,True
C100805,2021-05-25,78.0,47.17,2021-05,True,False,False,False,False,True,False,False,False,False,False
C100806,2022-04-20,67.0,24.29,2022-04,True,False,False,False,False,False,False,True,True,False,False
C100807,2019-06-16,79.0,25.72,2019-06,True,False,False,False,False,False,False,False,False,False,False
C100808,2019-04-01,75.0,34.35,2019-04,False,False,True,False,False,False,False,False,False,True,False
C100809,2020-12-14,50.0,5.01,2020-12,False,False,True,False,False,False,False,False,False,False,False
C100810,2023-04-04,33.0,18.27,2023-04,False,False,True,False,False,False,False,True,False,False,True
C100811,2019-02-08,65.0,16.45,2019-02,False,False,True,False,False,False,False,False,False,False,False
C100812,2022-02-23,27.0,18.78,2022-02,False,False,True,False,False,False,False,False,False,False,True
C100813,2023-01-14,55.0,49.32,2023-01,False,True,False,False,False,False,False,False,False,False,True
C100814,2019-06-22,36.0,20.38,2019-06,False,False,False,False,True,False,False,False,False,False,True
C100815,2020-10-14,53.0,15.53,2020-10,False,False,True,False,False,True,False,False,False,False,True
C100816,2021-01-23,76.0,32.73,2021-01,False,False,False,False,False,False,False,False,False,False,True
C100817,2022-05-28,,52.61,2022-05,False,False,False,False,True,False,True,False,False,False,False
C100818,2023-07-20,63.0,18.27,2023-07,True,False,False,False,False,False,True,False,False,False,False
C100819,2021-12-17,20.0,9.32,2021-12,False,False,False,True,False,False,True,False,False,False,False
C100820,2023-08-11,,24.6,2023-08,False,True,False,False,False,False,False,True,False,False,False
C100821,2020-04-20,25.0,46.12,2020-04,False,True,False,False,False,False,False,True,True,False,False
C100822,2020-03-31,68.0,35.29,2020-03,False,False,True,False,False,False,False,True,True,False,False
C100823,2021-08-04,23.0,49.92,2021-08,False,True,False,False,False,False,False,False,True,False,False
C100824,2021-06-13,56.0,57.78,2021-06,False,False,True,False,False,False,False,True,False,True,False
C100825,2022-10-16,77.0,48.6,2022-10,False,True,False,False,False,True,False,False,True,False,False
C100826,2021-10-21,45.0,38.21,2021-10,False,False,False,True,False,False,True,False,False,False,False
C100827,2020-01-22,71.0,32.13,2020-01,False,False,False,True,False,False,False,False,False,False,False
C100828,2019-12-14,54.0,7.2,2019-12,False,True,False,False,False,False,True,False,False,False,False
C100829,2019-07-09,26.0,59.14,2019-07,False,False,False,True,False,False,False,True,True,False,False
C100830,2020-05-19,73.0,26.09,2020-05,True,False,False,False,False,False,False,False,False,True,False
C100831,2022-04-29,76.0,13.37,2022-04,False,False,True,False,False,False,False,False,False,True,False
C100832,2023-03-12,19.0,41.67,2023-03,False,False,False,False,True,True,False,False,False,False,False
C100833,2022-10-24,78.0,20.64,2022-10,False,False,True,False,False,False,False,True,False,False,False
C100834,2022-12-03,75.0,37.22,2022-12,True,False,False,False,False,False,False,True,False,False,True
C100835,2021-04-03,77.0,37.27,2021-04,True,False,False,False,False,True,False,False,False,False,False
C100836,2021-07-17,57.0,29.52,2021-07,False,False,True,False,False,True,False,False,True,False,False
C100837,2021-07-22,53.0,50.99,2021-07,False,False,False,False,False,False,False,False,False,False,True
C100838,2022-02-14,54.0,19.57,2022-02,False,True,False,False,False,False,False,True,False,True,False
C100839,2019-05-14,35.0,29.67,2019-05,False,False,False,False,False,False,False,True,False,False,False
C100840,2019-02-27,,34.57,2019-02,False,True,False,False,False,False,True,False,False,False,False
C100841,2023-04-29,39.0,41.5,2023-04,False,True,False,False,False,False,False,False,False,True,False
C100842,2020-11-15,28.0,48.12,2020-11,False,False,True,False,False,False,False,False,True,False,False
C100843,2020-11-02,75.0,26.71,2020-11,False,False,False,True,False,False,True,False,False,True,False
C100844,2019-06-22,74.0,40.53,2019-06,True,False,False,False,False,False,False,False,True,False,False
C100845,2021-03-25,21.0,13.28,2021-03,False,False,False,False,True,True,False,False,False,False,True
C100846,2022-03-18,24.0,56.3,2022-03,False,False,False,False,True,False,False,False,False,True,False
C100847,2019-03-21,78.0,26.07,2019-03,False,False,True,False,False,False,False,False,True,False,False
C100848,2021-04-06,71.0,45.12,2021-04,False,False,False,False,False,False,True,False,False,False,True
C100849,2022-05-21,18.0,6.12,2022-05,False,False,False,False,True,False,False,False,False,True,False
C100850,2019-07-22,72.0,16.29,2019-07,False,False,False,True,False,False,False,False,False,False,False
C100851,2021-02-02,20.0,31.79,2021-02,True,False,False,False,False,False,False,False,False,True,False
C100852,2022-06-06,55.0,53.3,2022-06,False,True,False,False,False,False,False,False,False,False,False
C100853,2023-08-27,18.0,34.0,2023-08,False,True,False,False,False,False,True,False,False,True,False
C100854,2022-06-04,55.0,56.14,2022-06,False,False,True,False,False,False,False,False,False,False,False
C100855,2023-10-08,46.0,31.61,2023-10,True,False,False,False,False,False,True,False,False,False,True
C100856,2023-05-04,22.0,31.97,2023-05,False,False,False,True,False,True,False,False,False,True,False
C100857,2023-04-01,38.0,11.59,2023-04,True,False,False,False,False,False,True,False,False,False,True
C100858,2022-11-26,64.0,49.15,2022-11,False,True,False,False,False,True,False,False,False,False,True
C100859,2019-02-16,52.0,18.58,2019-02,False,False,False,False,False,True,False,False,True,False,False
C100860,2022-06-10,18.0,54.48,2022-06,False,False,False,False,True,False,True,False,False,False,True
C100861,2022-08-21,29.0,55.1,2022-08,False,False,True,False,False,False,False,True,False,False,True
C100862,2023-03-30,77.0,56.88,2023-03,False,False,False,False,True,False,True,False,False,True,False
C100863,2022-03-12,44.0,33.61,2022-03,True,False,False,False,False,False,False,False,False,True,False
C100864,2022-09-12,73.0,42.24,2022-09,True,False,False,False,False,False,False,False,False,False,False
C100865,2023-03-17,40.0,47.82,2023-03,False,False,False,True,False,False,False,True,True,False,False
C100866,2022-10-28,42.0,12.21,2022-10,False,False,True,False,False,True,False,False,False,False,True
C100867,2023-05-09,38.0,38.05,2023-05,False,False,True,False,False,False,False,True,True,False,False
C100868,2022-07-06,78.0,6.89,2022-07,False,True,False,False,False,False,False,False,False,False,False
C100869,2020-10-17,,32.37,2020-10,True,False,False,False,False,False,False,True,False,False,True
C100870,2020-04-15,69.0,13.52,2020-04,False,False,True,False,False,False,True,False,True,False,False
C100871,2021-08-28,42.0,15.06,2021-08,False,True,False,False,False,False,False,True,False,False,False
C100872,2021-11-01,72.0,25.08,2021-11,False,False,False,True,False,True,False,False,False,False,False
C100873,2022-09-15,63.0,28.78,2022-09,False,False,False,True,False,False,True,False,False,False,True
C100874,2021-05-01,49.0,39.27,2021-05,False,False,True,False,False,False,False,False,False,False,False
C100875,2021-02-22,72.0,9.09,2021-02,False,True,False,False,False,False,False,False,False,False,False
C100876,2021-08-25,22.0,32.7,2021-08,True,False,False,False,False,False,False,False,False,False,False
C100877,2019-12-24,53.0,15.04,2019-12,True,False,False,False,False,False,False,True,False,False,False
C100878,2021-08-29,66.0,36.57,2021-08,False,False,False,True,False,False,True,False,True,False,False
C100879,2022-12-02,75.0,40.06,2022-12,False,False,True,False,False,False,False,False,False,False,False
C100880,2020-10-29,56.0,35.62,2020-10,True,False,False,False,False,False,True,False,False,True,False
C100881,2020-01-08,78.0,45.61,2020-01,False,False,False,True,False,False,False,False,False,False,False
C100882,2021-10-28,26.0,23.46,2021-10,False,False,False,True,False,False,True,False,True,False,False
C100883,2022-02-19,23.0,47.08,2022-02,False,False,False,True,False,False,False,False,True,False,False
C100884,2022-10-03,52.0,28.8,2022-10,False,False,True,False,False,False,False,True,False,False,True
C100885,2020-06-11,56.0,31.63,2020-06,False,False,True,False,False,True,False,False,False,True,False
C100886,2019-03-31,39.0,40.65,2019-03,False,False,True,False,False,False,True,False,True,False,False
C100887,2023-07-30,58.0,6.01,2023-07,True,False,False,False,False,True,False,False,False,False,False
C100888,2020-11-28,22.0,40.97,2020-11,False,False,False,True,False,False,False,False,False,True,False
C100889,2022-09-01,59.0,39.02,2022-09,False,False,False,False,True,False,False,True,False,True,False
C100890,2022-04-16,47.0,22.04,2022-04,False,False,False,True,False,False,False,True,False,False,False
C100891,2020-06-23,74.0,9.72,2020-06,False,False,False,True,False,False,True,False,False,False,False
C100892,2021-01-01,46.0,10.0,2021-01,False,True,False,False,False,False,False,True,False,False,False
C100893,2021-05-18,54.0,55.78,2021-05,False,False,False,True,False,False,True,False,False,False,False
C100894,2019-02-10,30.0,42.91,2019-02,False,False,True,False,False,False,True,False,False,False,False
C100895,2021-01-09,49.0,11.99,2021-01,False,True,False,False,False,True,False,False,False,False,False
C100896,2023-09-24,63.0,24.62,2023-09,False,True,False,False,False,False,False,True,False,False,False
C100897,2020-05-16,40.0,37.59,2020-05,True,False,False,False,False,False,True,False,False,False,False
C100898,2021-08-16,62.0,50.96,2021-08,False,False,True,False,False,True,False,False,False,False,False
C100899,2022-03-14,34.0,7.4,2022-03,False,False,False,False,False,False,False,False,False,False,False
C100900,2022-05-09,23.0,18.01,2022-05,False,False,True,False,False,True,False,False,False,False,True
C100901,2021-07-17,35.0,53.94,2021-07,True,False,False,False,False,True,False,False,False,False,True
C100902,2023-10-14,39.0,5.5,2023-10,False,True,False,False,False,False,True,False,True,False,False
C100903,2020-04-05,50.0,16.08,2020-04,False,False,False,True,False,False,False,False,False,False,True
C100904,2021-01-01,47.0,57.75,2021-01,False,True,False,False,False,False,False,False,False,False,True
C100905,2021-01-21,49.0,38.74,2021-01,False,False,False,True,False,False,False,False,False,False,False
