customer_id,date_count,call_minutes_mean,call_minutes_std,call_minutes_sum,call_minutes_max,data_usage_gb_mean,data_usage_gb_std,data_usage_gb_sum,data_usage_gb_max,sms_count_mean,sms_count_std,sms_count_sum,sms_count_max,amount_paid_mean,amount_paid_std,amount_paid_sum,amount_paid_max,usage_trend,spend_trend,usage_volatility,spend_volatility,recent_avg_spend,historical_avg_spend,spend_change_pct
C100859,23,324.3,105.25,7458.86,503.71,5.49,1.75,126.28,8.03,48.78,19.03,1122,90,59.1,27.55,1359.32,110.46,0.006346319012512802,0.6340393295811864,1.7502525877265669,27.54889576195525,88.94989621565782,54.623418903616155,0.6284205200082998
C100860,13,270.53,82.06,3516.92,438.19,3.69,2.31,48.03,7.71,59.54,18.62,774,92,55.46,29.58,721.04,119.21,0.16847293262526086,-2.57229344498901,2.313116998755134,29.579251731141277,26.00359963605001,64.30255635944657,-0.5956055076458889
C100861,27,298.13,88.38,8049.41,467.42,5.23,2.28,141.1,10.97,44.37,19.05,1198,88,59.67,33.94,1611.06,114.56,-0.05674249316150542,0.631952573241641,2.279709905107106,33.93678379583286,74.50218196359708,57.81470199318442,0.28863730841992213
C100862,26,307.46,108.65,7994.06,547.15,4.77,1.88,124.03,9.05,52.73,18.24,1371,86,66.0,37.08,1715.93,116.8,0.032990078286109045,0.9378242969705193,1.8816728848691098,37.08081696249939,97.91815262135862,61.83357790129743,0.5835757196140519
C100863,28,311.65,88.24,8726.24,536.53,5.33,2.04,149.38,9.98,52.93,20.37,1482,86,59.61,31.35,1669.04,114.51,-0.02944675454073021,1.0607871392563724,2.0421184997606114,31.351219137305844,76.65879615981508,57.56249362632886,0.33174904925855486
C100864,10,311.15,75.5,3111.51,452.75,4.31,1.21,43.06,6.32,46.8,16.46,468,72,37.89,32.36,378.9,98.17,0.162856437927855,-4.491580135464381,1.2118864336656603,32.35795371849756,17.28283722639996,46.721010334743994,-0.6300842575412456
C100865,19,276.11,109.86,5246.16,490.85,5.02,1.6,95.43,7.86,40.26,17.32,765,65,69.29,34.0,1316.47,116.0,-0.005529712994510344,0.1450409544203083,1.596892214648758,34.00144189445864,84.06286980073105,66.51743550140995,0.26377195944286214
C100866,8,337.03,54.41,2696.25,423.05,4.94,1.65,39.54,7.56,47.88,28.26,383,80,56.29,28.32,450.3,109.85,0.31528134205654534,7.161412255995757,1.6543194882140764,28.323533601471222,73.21795614841609,46.128299055167446,0.587267635011874
C100867,29,323.89,108.8,9392.81,564.28,5.51,2.22,159.92,10.56,50.59,15.63,1467,73,51.64,33.85,1497.6,114.78,0.0672164753093182,-0.7336674111837618,2.2160456811200264,33.84768411106341,22.295448160338537,55.027488750345135,-0.5948307170350619
C100868,3,338.51,45.41,1015.53,390.03,7.53,1.91,22.58,8.99,57.0,13.0,171,70,31.38,33.63,94.13,69.77,-1.8090845118134933,-31.335137946668482,1.9061280714029052,33.634926385900584,31.375955508975427,0.0,0.0
C100869,1,355.78,,355.78,355.78,11.53,,11.53,11.53,44.0,,44,44,60.78,,60.78,60.78,0.0,0.0,0.0,0.0,60.78008726997501,60.78008726997501,0.0
C100870,27,247.33,84.11,6677.85,495.01,4.53,1.97,122.42,9.59,47.81,18.7,1291,79,60.37,33.93,1629.86,119.74,0.0031007221008793663,-0.6151633476508825,1.9684357456321213,33.928425758355345,73.00073432237797,58.78584808767645,0.2418079639422851
C100871,15,272.86,113.35,4092.88,462.45,5.0,2.38,75.04,9.14,40.53,15.56,608,70,50.31,32.66,754.62,99.96,-0.19968880364990454,4.145412956911972,2.378096214451859,32.662772595612935,79.56415555204173,42.99363904275294,0.8506029571705482
C100872,14,296.67,97.63,4153.35,485.28,4.81,2.23,67.3,7.94,53.79,21.97,753,86,56.23,44.7,787.25,119.32,-0.11323367944837878,-2.3328219533707495,2.229080148480802,44.69882259937682,53.698435229640474,56.923040394675354,-0.05664850546768253
C100873,23,279.08,106.65,6418.81,443.62,5.78,1.92,132.99,9.88,52.74,19.74,1213,90,50.83,33.05,1169.11,103.4,0.03576609812208476,-0.6562735565360739,1.9195261313434848,33.04764569614815,39.197706002074135,52.57571381979809,-0.25445223366014075
C100874,23,304.76,84.86,7009.47,442.65,4.53,1.66,104.17,6.82,45.26,17.92,1041,80,61.92,36.7,1424.14,116.38,0.038539360167364846,-0.7138626114641832,1.663474316190556,36.70096163804636,38.08353520964936,65.4943781720842,-0.41852207361086474
C100875,12,289.77,142.14,3477.26,536.23,4.41,1.89,52.93,7.72,48.08,17.6,577,83,56.79,34.23,681.47,111.77,0.0920522089498492,0.3135221640882943,1.8912908678399087,34.22900053775406,79.65911450583077,49.16566815246764,0.6202182844093548
C100876,29,306.12,70.03,8877.45,443.91,5.01,2.17,145.34,9.38,50.97,16.77,1478,94,55.3,36.01,1603.78,119.06,0.08710367542103742,-1.3363915902365875,2.1703047007246483,36.00563509238723,47.29294549287025,56.22704859838227,-0.1588933320922888
C100877,20,280.38,79.95,5607.69,414.12,5.7,2.69,113.95,10.65,52.65,20.49,1053,94,60.28,37.98,1205.57,118.59,0.08235205791530802,1.9248333950917638,2.6870491847340925,37.98193115362622,71.27612660671782,58.33745044081292,0.22179022340086693
C100878,17,225.53,106.53,3834.05,434.53,4.99,1.38,84.81,7.3,52.35,18.98,890,104,57.78,31.98,982.3,103.74,0.08666933930463315,0.8705771111079541,1.3760889441677366,31.983595118308507,62.6155893147282,56.74633297943018,0.10342970245188442
C100879,18,285.33,88.68,5135.96,400.04,5.93,1.96,106.66,10.01,48.28,20.71,869,88,65.79,33.84,1184.18,119.77,-0.008676197818025554,-1.2406167690320256,1.9562272849919236,33.83675858712093,53.08508531285364,68.32828482237566,-0.2230876941979127
C100880,9,330.45,115.05,2974.04,447.6,5.13,1.39,46.17,7.68,46.22,19.38,416,72,54.09,39.87,486.78,119.82,-0.16682031878463074,3.4744042043670675,1.38669563189386,39.874733151145065,71.79672951909002,45.23238131492361,0.5872860864701366
C100881,6,360.77,169.3,2164.65,502.35,4.53,1.6,27.18,7.11,46.17,22.39,277,77,51.42,32.87,308.55,89.9,-0.47931061156376675,0.6860378106834668,1.600722351557235,32.87099868402444,58.73304781534548,44.11680476650121,0.33130783442282924
C100882,15,299.18,96.87,4487.77,519.19,4.12,2.1,61.84,7.65,54.0,20.48,810,97,57.9,40.95,868.55,114.66,-0.172714343803248,0.7122264856398,2.1015978123099543,40.95402388873528,76.06849662430508,53.36174001671791,0.42552504098392
C100883,4,282.01,52.56,1128.06,332.07,5.01,1.19,20.05,6.32,44.5,40.62,178,83,54.6,46.94,218.4,119.94,0.7557022599718176,34.25069049809688,1.18654498066921,46.93674216239757,67.30724438498767,16.48314049486738,3.0833993016043393
C100884,18,298.73,91.41,5377.19,459.21,4.09,1.73,73.7,7.5,46.33,15.13,834,73,48.43,32.83,871.72,104.6,-0.10207051678139988,-0.03312641240293644,1.7336791569188246,32.82946507599714,30.43103862686887,52.02853694376313,-0.4151086996783837
C100885,7,317.51,104.36,2222.59,447.63,5.8,2.46,40.6,8.04,48.14,22.37,337,68,71.81,33.63,502.68,112.13,-0.14606697382704548,-3.2362716375310567,2.456839636636417,33.63338723613275,57.997234976263904,82.17177446925575,-0.29419517406231327
C100886,21,262.63,110.72,5515.16,521.53,5.45,1.99,114.41,8.67,50.43,21.34,1059,108,67.81,30.69,1424.04,114.41,0.009309812411433804,-2.0982142963442865,1.9856846180436656,30.691286076702,53.07636548075001,70.26705459524291,-0.24464792516942513
C100887,10,281.01,97.05,2810.13,406.01,5.53,1.92,55.32,10.12,49.0,21.22,490,84,70.33,36.97,703.31,118.33,-0.10689240271503174,-2.7004734921021716,1.9177928157986566,36.97371809499336,70.51951840274904,70.25053678546708,0.003828890562123236
C100888,14,296.74,77.58,4154.4,431.99,4.97,1.55,69.55,8.24,45.21,19.69,633,78,44.4,31.86,621.55,105.85,-0.09974022063465234,-1.648037454016382,1.5535559459945771,31.85653188668918,51.12808624860432,42.56069775070003,0.2012981212875763
C100889,7,284.24,88.97,1989.67,430.29,4.44,2.16,31.11,7.29,50.43,16.43,353,78,79.73,36.14,558.1,116.77,-0.5426560418285421,-7.066438199229154,2.157765827413295,36.13661101318608,63.366790346033135,92.00102772532657,-0.3112382338247601
C100890,31,336.12,105.34,10419.69,529.44,5.56,2.03,172.24,9.69,51.1,21.98,1584,94,72.17,36.32,2237.4,118.07,-0.025500013958648888,-0.2766534681462832,2.02540938288446,36.316692197874936,40.70697731778405,75.54560402530953,-0.4611602111997639
C100891,22,332.78,104.56,7321.19,547.45,4.82,2.25,106.0,9.07,51.86,19.76,1141,111,52.34,34.11,1151.56,114.56,0.011724605422573968,0.6993656613714887,2.252876816093215,34.105530197626216,74.05370706266127,48.915940248794215,0.513897242616873
C100892,27,291.3,95.21,7865.22,521.48,5.11,1.57,137.92,8.26,44.37,18.57,1198,80,53.59,39.3,1446.88,119.16,-0.039367284536007005,-0.22336066510378036,1.56716439610704,39.30031127053119,55.651798099473744,53.33012844226096,0.04353392210045761
C100893,28,321.63,128.45,9005.6,631.46,5.89,1.92,164.92,9.08,53.82,23.31,1507,93,67.16,39.04,1880.47,118.81,0.02449681919928478,0.273034142081945,1.921977185052298,39.04085492848049,100.54833880124262,63.152889471813886,0.5921415416173302
C100894,11,294.78,111.84,3242.6,446.27,5.8,2.07,63.84,11.01,51.45,17.85,566,77,62.4,30.37,686.37,108.3,-0.30930784121316257,5.082297168143702,2.0714788388915086,30.373888827014333,69.64004044713066,59.68134245778245,0.1668645104019371
C100895,5,328.5,42.98,1642.52,374.49,5.79,1.46,28.93,7.91,51.0,17.09,255,73,59.89,41.62,299.44,113.94,-0.4312153177619519,-3.5582194717190845,1.4615978745656615,41.62151340570052,56.625527228755026,64.77993444219246,-0.1258785962606085
C100896,24,296.94,99.33,7126.47,490.8,4.64,2.29,111.24,9.37,44.25,16.63,1062,74,61.93,31.81,1486.4,113.3,-0.0057281178503155545,0.053252109699986346,2.2862395888763727,31.81025316814024,65.55216338495121,61.416510557867134,0.06733780199360942
C100897,16,278.54,116.47,4456.63,519.31,4.79,1.99,76.7,8.15,53.56,21.67,857,86,50.5,31.35,808.06,117.92,-0.11024081579338361,1.0809756196015459,1.9925342777804294,31.347534230551332,53.587965487545546,49.79202773236804,0.07623585397205866
C100898,9,285.07,121.55,2565.64,470.28,5.36,1.56,48.2,8.49,52.33,14.9,471,76,56.67,30.4,510.05,110.3,0.35813119957436756,-1.6618032304465495,1.5598951638252778,30.398768435786966,55.06649270186775,57.47535198992252,-0.04191117069586855
C100899,18,261.71,109.56,4710.72,478.32,5.0,2.36,90.05,9.02,55.5,20.61,999,85,60.16,43.05,1082.8,116.93,0.0814597245735513,1.260357970074498,2.3559006424882987,43.05219495510506,58.24239684583003,60.53849021218059,-0.03792782671492158
C100900,7,307.69,132.91,2153.83,456.05,4.54,1.87,31.77,7.61,47.57,14.19,333,67,41.68,40.94,291.76,97.6,-0.6947216783281583,-11.221844893297757,1.8684351929465808,40.93602640543664,13.264768056547211,62.99227174058511,-0.7894222943542312
C100901,14,346.38,109.08,4849.31,548.13,4.45,2.21,62.3,9.11,46.79,22.72,655,80,65.25,39.58,913.52,119.3,-0.053392970367778875,-0.4644997588641199,2.2121392891525082,39.58112865596297,61.719250363436096,66.21464919550581,-0.06789130330958294
C100902,9,282.16,83.71,2539.4,424.77,3.51,2.07,31.58,6.11,50.78,28.8,457,96,51.77,35.96,465.91,98.93,-0.4464194059526706,-6.189427286081054,2.066532307639,35.96213165300749,40.71393246644607,57.29415715908605,-0.28938770574113576
C100903,24,276.91,111.72,6645.86,477.46,5.38,2.11,129.04,9.63,53.71,21.38,1289,104,59.9,39.13,1437.69,119.44,-0.06424567041186734,0.25248014705940247,2.1089594917863734,39.13387543758596,57.20407166437324,60.28951071029019,-0.05117704571767785
C100904,4,262.85,46.05,1051.39,310.6,4.26,1.35,17.04,5.85,67.5,11.62,270,79,67.76,25.9,271.05,105.86,-1.0055875998613328,-6.795510261933552,1.347049659838879,25.90004546126939,70.27608224332958,60.21986003005807,0.16699178988878519
C100905,12,331.12,94.41,3973.41,467.73,3.57,1.99,42.89,5.92,53.17,17.95,638,76,52.26,33.52,627.13,114.61,-0.04419834854388523,5.669964380300741,1.9862444359234601,33.515526349978174,70.67094351005072,46.12429468993808,0.5321848059709721
C100906,20,316.52,97.0,6330.43,491.9,4.19,2.28,83.88,8.8,50.15,19.24,1003,78,64.22,34.79,1284.31,119.93,0.014277487092841325,-1.142499758786352,2.2806930165415102,34.788499481518876,51.77446292718127,66.41120977033768,-0.2203957267722272
C100907,7,301.65,75.75,2111.54,377.48,5.62,2.66,39.34,10.7,40.71,18.84,285,66,23.37,14.62,163.57,39.78,0.5618156775995533,3.4074243333693937,2.6604759883788462,14.618490231977233,35.234460628794515,14.466967216287504,1.4355111960941003
C100908,8,274.5,76.71,2196.03,454.2,4.02,1.67,32.18,5.74,58.75,15.93,470,82,49.45,25.76,395.64,89.27,-0.0270204943651001,-3.2924758219647794,1.6693562497967265,25.761315541951028,40.658210638060936,54.73278385128742,-0.25715069146616093
C100909,14,263.56,86.11,3689.87,408.97,5.35,1.91,74.96,8.72,44.71,20.59,626,74,60.91,38.34,852.77,115.83,0.04331514383227596,2.995801604878636,1.905910220199381,38.33914135501413,69.78705448501954,58.49172904427728,0.19310978877358687
C100910,15,317.7,84.9,4765.53,473.05,4.67,1.73,70.07,7.17,44.8,24.48,672,90,65.0,32.35,974.94,119.9,0.01094527242096207,0.8714092324738882,1.7304731393283252,32.347929431878896,74.25062863931232,62.682372774773626,0.1845535730771557
C100911,13,274.03,69.86,3562.45,409.71,4.33,1.48,56.24,8.09,57.54,19.87,748,83,57.89,32.42,752.56,110.1,0.030595317074012765,-4.951663779561105,1.4799854600941096,32.41551355183899,47.855408742439955,60.899389634189525,-0.21418902504774118
C100912,6,274.68,69.31,1648.09,358.3,5.9,1.87,35.41,7.64,40.0,24.63,240,74,54.83,34.58,328.96,90.74,0.1050997726092133,2.1144429399647615,1.8707369835317063,34.582596656373255,72.19408279485435,37.46000309551373,0.9272310952772035
C100913,15,332.69,75.96,4990.28,499.97,4.34,1.59,65.05,7.94,48.93,24.88,734,100,64.73,34.36,970.89,112.71,-0.2087945785057635,-2.757434224862441,1.589860639021504,34.36129624750138,32.92049729734001,72.67743541506135,-0.5470327604526657
C100914,23,316.01,90.25,7268.25,515.21,5.32,2.24,122.34,9.0,58.26,23.28,1340,123,55.51,27.93,1276.77,113.32,0.001487965834243513,-1.6190374485604686,2.2429056244803247,27.93387143307078,27.38307592733621,59.731177388566856,-0.5415614236230072
C100915,25,285.65,115.13,7141.2,494.09,5.13,1.66,128.24,7.8,51.0,18.09,1275,97,42.79,28.24,1069.73,110.3,-0.07399853129005825,0.43693937108534786,1.6594056974427698,28.23784511080169,69.12185375866991,39.198406507583236,0.7633842780138972
C100916,30,292.8,112.74,8783.98,545.29,4.82,1.86,144.55,7.88,50.83,23.06,1525,93,69.96,31.72,2098.91,119.44,-0.021125117052588183,0.18672338397325763,1.8579166433307848,31.72188845856839,97.49363371940478,66.90475342238899,0.45720040404153905
C100917,3,270.43,57.47,811.28,333.87,6.44,1.39,19.33,8.03,91.33,4.73,274,95,77.23,35.53,231.68,118.2,1.3042018880943553,1.7607119476663753,1.390641601964234,35.526815334517714,77.22831185300863,0.0,0.0
C100918,24,287.7,100.75,6904.75,532.57,5.15,1.77,123.6,8.3,52.67,20.8,1264,93,66.81,31.04,1603.37,113.82,0.03186120042033791,-0.5269775177633951,1.7747427931328124,31.044362150375374,29.93825261700707,72.07423106035355,-0.5846191880710131
C100919,20,300.71,116.82,6014.28,510.76,5.06,1.99,101.15,8.95,39.55,17.25,791,85,52.94,37.87,1058.73,119.23,-0.049708617316138994,2.6059725577668535,1.9912794922210109,37.866874176797616,52.255779001305314,53.05644633722504,-0.015090858721119598
C100920,18,276.22,102.37,4971.89,469.2,4.94,2.43,88.96,10.46,50.0,19.77,900,96,53.42,30.6,961.54,93.5,0.056322307589935026,-1.1669263234303848,2.4253950525920915,30.595255643398044,53.04441683669295,53.493531261651796,-0.008395677278475018
C100921,28,310.06,98.8,8681.79,480.42,4.73,2.22,132.46,9.51,48.68,28.11,1363,116,52.75,33.46,1476.91,111.01,0.05596498239063174,-0.7423500967107302,2.220987826163387,33.459905490864706,41.718345686939536,54.07031005158059,-0.22844263983058077
C100922,11,289.14,114.61,3180.59,515.19,4.29,2.29,47.2,8.77,45.36,16.68,499,73,54.55,39.61,600.02,108.74,-0.2457520435402208,-4.764100786781248,2.2872968612354074,39.60564689140536,50.91300377798179,55.909576922097656,-0.08936882407602377
C100923,22,285.28,99.38,6276.06,426.95,5.43,1.89,119.42,8.87,54.95,20.87,1209,90,65.75,41.12,1446.58,116.17,-0.11113426956709496,2.421139705592909,1.8856546550520303,41.12324941639198,92.49478032275006,61.531357978194116,0.5032137004928278
C100924,15,308.77,92.81,4631.57,451.54,4.89,2.0,73.31,9.1,58.07,23.43,871,114,71.23,35.59,1068.45,113.78,-0.11413323000930824,0.42528415012372645,1.9992485580957866,35.593942094052515,98.37956453216964,64.44245901577018,0.5266264825197694
C100925,29,299.51,103.13,8685.7,526.41,5.16,1.99,149.72,8.64,33.76,20.1,979,87,65.78,29.65,1907.54,113.76,-0.0056841323653057125,0.27745252296027895,1.9888250076484402,29.65092968836629,36.10784984606493,69.20077623954336,-0.47821611536444236
C100926,16,329.53,74.75,5272.43,459.48,5.36,1.92,85.72,8.43,62.69,17.94,1003,94,61.16,32.22,978.48,107.87,-0.21131524142337363,-0.3955183904740612,1.9163347378837114,32.21884071952715,65.11601705163679,60.24099352305944,0.0809253507200418
C100927,19,330.56,104.01,6280.72,488.61,4.83,2.39,91.83,9.39,58.68,18.09,1115,90,66.14,33.82,1256.73,119.78,0.0319482061398506,1.1501427061469918,2.3932746344514753,33.82378337615137,78.8758121394506,63.75660661268851,0.23713943275884994
C100928,12,292.47,82.8,3509.7,405.35,5.45,1.87,65.44,8.29,42.33,12.64,508,63,58.97,27.61,707.59,102.05,-0.003754024871972355,-2.3173415790526457,1.8710303363483884,27.60977554525729,64.85240253431601,57.003729562268745,0.1376870080662647
C100929,27,302.51,94.73,8167.88,478.74,5.49,1.9,148.32,9.47,50.74,19.37,1370,82,67.87,36.12,1832.57,117.76,-0.03742944624559195,0.8443777285394892,1.9017868657367243,36.12023386497635,77.17256688635528,66.71035000109529,0.15683049009768674
C100930,12,271.39,92.64,3256.67,426.51,4.83,1.85,57.98,9.0,50.58,20.62,607,82,48.18,36.38,578.22,118.6,0.17409380802186547,2.9148204881239796,1.8474410182759704,36.38394440706053,52.31901791758215,46.806752065382845,0.11776646763482754
C100931,28,300.49,54.77,8413.63,384.59,4.61,1.82,129.17,7.71,52.82,21.77,1479,96,58.97,41.93,1651.2,119.41,0.07830945681751858,0.5451541875186843,1.8150946039712503,41.926576798200706,44.03200140418793,60.76428837190298,-0.2753638266164893
C100932,27,293.81,105.89,7932.82,539.04,4.62,1.76,124.75,8.17,42.78,23.14,1155,80,68.03,36.61,1836.92,119.98,0.08859478249245402,0.5818150182525467,1.763072264744287,36.611939397004654,47.18497944093762,70.6402960540593,-0.33203876432188084
C100933,9,257.38,78.01,2316.39,329.53,5.04,1.76,45.39,7.2,62.89,19.08,566,91,58.18,38.65,523.65,115.52,0.37946218185874336,5.439333846822534,1.7582304890099925,38.65023669041699,65.99189623363243,54.27977409403105,0.2157732292568499
C100934,8,296.93,72.27,2375.47,414.02,5.1,2.22,40.82,8.13,50.88,28.72,407,86,50.08,31.36,400.61,107.01,-0.7014840526127363,-3.481770579463152,2.224698196732131,31.35756394830597,24.107174634210576,65.65673758393612,-0.6328301478063578
C100935,2,252.9,45.83,505.8,285.3,5.41,1.3,10.83,6.33,22.5,31.82,45,45,93.32,6.52,186.64,97.93,-1.8395865774229128,9.225634843492115,1.3007841434754934,6.523508958584178,93.31961464048626,93.31961464048626,0.0
C100936,4,293.21,86.31,1172.82,380.52,5.83,1.0,23.32,7.15,34.25,19.94,137,52,56.46,19.23,225.85,80.06,0.6804431881038074,0.1819030136836192,0.996076248614292,19.230836793503666,60.859683349097736,43.26760228229199,0.4065878426086395
C100937,19,317.4,112.65,6030.63,472.44,5.08,1.86,96.52,7.97,42.63,22.83,810,96,56.2,31.3,1067.87,112.27,0.11564481995434649,-0.9798958238113485,1.8602896303373186,31.30413822739943,28.67743678218981,61.36504128605347,-0.5326746926069879
C100938,28,298.76,99.32,8365.4,504.84,4.46,2.11,124.79,9.43,48.11,21.47,1347,94,49.59,29.71,1388.48,102.57,0.08596315037449231,-0.2476138395553256,2.114759052229206,29.707457943343613,57.39072283711776,48.65244496683236,0.17960614058024227
C100939,11,335.71,109.76,3692.81,510.08,5.45,2.01,60.0,9.89,55.36,20.03,609,81,49.96,41.38,549.51,110.49,0.00619482128257587,-0.2246887900368956,2.0128167833147166,41.382307534881456,27.864768817408343,58.23996596674539,-0.5215524536309151
C100940,8,280.65,117.27,2245.2,451.57,4.67,1.64,37.39,7.17,60.62,23.2,485,113,67.42,41.71,539.33,119.07,-0.2621238653040606,-8.8817920912203,1.6445760649577326,41.71115932098974,54.8547063322899,74.9524327523882,-0.2681397478650609
C100941,16,285.0,58.69,4560.07,361.67,5.85,1.92,93.58,9.1,39.19,15.48,627,73,65.07,37.55,1041.09,116.36,0.1036196677821451,3.3910318269243955,1.9214649778631028,37.54971075690553,83.64309692226657,60.78180027296048,0.37612075566435976
C100942,19,345.29,113.61,6560.42,536.22,4.78,1.99,90.82,8.27,54.68,25.22,1039,93,52.05,38.19,988.99,116.62,-0.05757623882834779,1.6451935263305484,1.9866169414927932,38.18991121353444,57.49300417271985,51.03173942371958,0.12661266933019868
C100943,4,332.45,83.13,1329.78,433.09,4.19,1.13,16.76,5.43,42.0,28.23,168,76,65.07,38.38,260.27,117.64,0.8721447285071716,10.004808364214503,1.1295255014892298,38.3783051960044,67.66926525888302,57.26537788242978,0.1816784898863885
C100944,22,298.31,85.48,6562.9,422.92,4.76,1.87,104.67,7.86,45.55,13.64,1002,71,65.22,26.92,1434.95,106.65,-0.07726290424865447,0.1726267538128611,1.8663174412952799,26.922304218002314,77.91616383704336,63.22111223160321,0.2324389920823685
C100945,28,337.34,112.62,9445.38,540.49,5.29,2.32,148.13,11.38,49.57,15.18,1388,76,63.29,32.98,1772.09,119.75,-0.06807559281799841,-1.6048638124822434,2.3158825452973253,32.98389072272385,42.19761108374097,65.82002534556915,-0.35889403168420964
C100946,32,295.58,104.38,9458.51,460.96,5.42,2.0,173.42,8.65,53.41,16.69,1709,93,62.34,38.28,1994.88,118.58,0.004333226681124196,-0.3115723878900966,2.000096128315662,38.28381055659982,78.25767141606546,60.69325012285331,0.2893966175424586
C100947,9,336.18,97.42,3025.6,477.94,5.91,2.1,53.19,8.89,54.33,13.94,489,73,45.17,39.29,406.57,109.44,0.2098751037503823,-9.651869436853842,2.1033563385051464,39.292750230277484,16.162805430113952,59.680513051538476,-0.7291778404090429
C100948,12,274.48,88.79,3293.77,410.24,4.55,1.56,54.55,7.26,42.0,20.42,504,74,59.89,32.75,718.65,113.05,0.2378961820914224,1.3745767014486217,1.564552399213469,32.751957345596,67.1553139817039,57.46446051766892,0.16864081515313764
C100949,6,365.98,84.38,2195.89,440.82,4.41,1.94,26.49,7.47,64.67,17.35,388,97,57.05,29.59,342.3,104.85,0.4110541440631828,1.275185298773368,1.9377633894672122,29.589605649038322,69.08146564279325,45.01696807927366,0.534565044921343
C100950,16,293.24,94.42,4691.85,482.13,4.55,2.44,72.78,10.03,52.5,21.5,840,102,46.5,39.79,744.05,116.25,-0.03777475253816002,-0.15021678718981898,2.444448398673331,39.793910592939326,28.86202425042339,50.57407653937348,-0.42931188811814663
C100951,12,274.84,89.61,3298.03,446.57,6.1,2.09,73.19,9.18,51.75,18.94,621,81,65.1,38.73,781.2,113.48,-0.4131224251044368,4.392680372633639,2.086915697834498,38.732762746701,81.20435214363086,59.731667951341336,0.3594857623895857
C100952,18,330.03,126.41,5940.58,583.44,5.28,2.17,95.03,8.69,46.33,18.2,834,75,59.76,37.36,1075.63,113.49,0.07906569950406671,-0.5293046096678329,2.169658750618194,37.35642294327111,73.31187210154303,57.0460246887734,0.285135511221183
C100953,26,289.51,106.1,7527.32,462.59,4.59,1.99,119.34,7.95,48.88,20.54,1271,88,61.89,28.68,1609.02,110.68,-0.020535559293937865,0.3174129394138475,1.9876025768891528,28.683829709324247,49.30360053160484,63.526596450927954,-0.2238904130541587
C100954,9,302.96,125.86,2726.68,454.29,4.78,2.07,43.0,7.77,47.67,18.14,429,81,64.42,41.13,579.8,114.42,0.44577237300432226,8.399620382841091,2.066959053235119,41.12958749191142,79.3279208544772,56.9697447553343,0.39245701723193027
C100955,5,273.25,114.28,1366.25,456.48,5.3,3.33,26.5,8.79,53.8,11.12,269,66,87.48,27.41,437.41,114.53,1.1895373415854968,-7.6739384189395095,3.3252090071737785,27.40618272431544,71.74765234624967,111.08178115364272,-0.354100631074578
C100956,14,264.74,45.35,3706.4,325.22,4.76,1.61,66.64,8.12,49.79,20.63,697,79,55.03,27.48,770.47,103.71,-0.018507384567913312,4.415007103821631,1.6135987792168778,27.47864730250489,91.5028989377267,45.08775156079815,1.0294402752450518
C100957,18,277.38,106.33,4992.9,517.63,5.04,2.35,90.79,10.17,47.33,17.71,852,88,69.76,39.11,1255.65,114.49,-0.07602865399306478,0.2633537795911234,2.353406693038549,39.11363071856651,59.78422004223338,71.75333584365225,-0.1668091895755079
C100958,14,241.46,88.43,3380.4,355.77,4.11,1.65,57.54,6.98,50.36,17.84,705,74,60.49,33.22,846.91,114.18,0.08415191257637725,-3.108606013382672,1.646155856630279,33.22116567102691,25.5378476898739,70.02671562892111,-0.635312787976497
C100959,7,326.47,140.26,2285.29,529.77,2.62,1.47,18.32,4.7,44.43,7.61,311,55,68.87,33.87,482.1,109.04,-0.011337901760706827,-12.005697265029236,1.4689321081564353,33.867413051458946,53.08602798958227,80.71060631363412,-0.3422670152756037
C100960,11,262.57,84.89,2888.31,398.83,6.15,1.99,67.62,9.13,56.82,26.52,625,107,68.53,36.54,753.78,109.36,-0.16170817475331162,7.623062629015841,1.9923267318396303,36.541811359924175,107.57755809016517,53.88099621545881,0.9965770057402997
C100961,12,268.33,122.41,3219.92,425.95,4.85,2.38,58.23,8.76,58.58,21.21,703,88,65.12,35.2,781.4,112.36,-0.1942681546911082,0.009093242952982703,2.3807266288591538,35.20014287072837,81.53312393978761,59.64436590636155,0.3669878571228377
C100962,23,292.73,99.41,6732.76,507.59,4.75,1.96,109.31,8.49,44.04,19.82,1013,81,66.54,36.5,1530.32,118.6,0.03858174036390481,1.0288025247382375,1.9646143404239789,36.50443993376178,65.28839796420736,66.72269965267321,-0.021496457666313664
C100963,30,291.92,98.21,8757.73,483.12,5.39,1.82,161.65,8.65,45.97,23.13,1379,97,62.82,33.76,1884.66,114.03,-0.05211700061719629,0.4908651143708809,1.8182114076705418,33.76006114401928,43.773800677921884,64.93842521768866,-0.32591835217466464
C100964,24,315.38,110.77,7569.1,484.31,4.95,1.92,118.85,8.11,50.79,17.81,1219,74,55.26,34.75,1326.13,118.03,0.0802556727636657,-0.9301287564563416,1.9175616790760401,34.754210911182476,57.81965271152146,54.88899449598239,0.053392455854762995
C100965,11,343.59,101.77,3779.54,514.82,5.45,1.15,59.93,7.63,53.0,13.02,583,70,87.95,24.84,967.44,119.17,-0.03320004359697635,2.8883976066288164,1.1492402741385441,24.835466168727397,86.34217314453463,88.55194054779805,-0.02495447744672125
